longitude,latitude
-56.893889,-34.079444
-57.197311,-28.547123
-72.089167,4.647778
-72.089167,4.647778
-72.089167,4.647778
-72.089167,4.647778
-58.916287,-34.412999
-72.089167,4.647778
-57.176804,-35.474892
-58.022222,-30.463056
-58.022222,-30.463056
-70.752778,5.156389
-67.722222,6.09
-57.597222,-29.983056
-56.626599,-16.266471
-71.75825,6.38145
-60.200278,-24.209722
-40.183333,-20.1025
-40.330108,-20.415172
-58.037222,-28.735278
-72.3775,4.909444
-72.3775,4.909444
-53.9,-24.7375
-58.876977,-34.814614
-72.3775,4.909444
-72.3775,4.909444
-72.3775,4.909444
-48.35,-23.4
-74.70575,8.824611
-74.341927,2.007201
-74.70575,8.824611
-74.70575,8.824611
-74.70575,8.824611
-74.70575,8.824611
-40.183333,-20.1025
-39.844167,-18.355278
-39.844167,-18.355278
-39.844167,-18.355278
-39.844167,-18.355278
-39.844167,-18.355278
-40.521944,-20.281111
-40.521944,-20.281111
-40.521944,-20.281111
-57.833056,-28.371667
-56.742222,-27.52
-56.742222,-27.52
-40.630556,-19.54
-40.630556,-19.54
-57.144167,-28.4275
-40.471111,-20.551667
-40.456667,-20.290833
-40.456667,-20.290833
-41.124167,-21.228333
-56.663889,-28.081389
-56.685278,-28.096667
-56.663889,-28.081389
-56.496111,-27.889167
-40.521944,-20.281111
-57.144167,-28.4275
-40.499738,-20.67412
-40.415955,-20.597116
-40.801667,-20.550833
-40.801667,-20.550833
-56.685278,-28.096667
-56.685278,-28.096667
-56.942778,-27.478333
-52.84977,5.28975
-40.521944,-20.281111
-40.600278,-19.935556
-58.071389,-28.023611
-48.36,-24.090278
-48.36,-24.090278
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-41.286389,-21.599722
-41.26,-21.533889
-41.2175,-21.453889
-41.137778,-21.286389
-40.600278,-19.935556
-40.600278,-19.935556
-40.35,-20.316667
-40.35,-20.316667
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.645556,-20.805833
-40.645556,-20.805833
-72.58,5.15
-72.58,5.15
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-71.05,4.95
-40.600278,-19.935556
-71.05,4.95
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.490833,-20.358611
-40.490833,-20.358611
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.683056,-20.412778
-40.490833,-20.358611
-40.490833,-20.358611
-40.466667,-20.266667
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-52.57869,5.10964
-40.490833,-20.358611
-40.600278,-19.935556
-46.13,-23.850278
-46.13,-23.850278
-46.13,-23.850278
-46.13,-23.850278
-46.13,-23.850278
-46.13,-23.850278
-46.13,-23.850278
-46.13,-23.850278
-40.4975,-20.666667
-40.4975,-20.666667
-40.4975,-20.666667
-39.732222,-18.593333
-40.600278,-19.935556
-40.600278,-19.935556
-40.600278,-19.935556
-40.533333,-19.95
-40.533333,-19.95
-40.600278,-19.935556
-40.533333,-19.95
-40.600278,-19.935556
-40.533333,-19.95
-40.416667,-20.266667
-39.858889,-18.716111
-40.416667,-20.266667
-40.072222,-19.391111
-39.104167,-13.945278
-40.072222,-19.391111
-40.533333,-19.95
-40.337778,-20.319444
-40.416667,-20.266667
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.630556,-19.539444
-58.9775,-30.1275
-58.894167,-30.1275
-40.406667,-19.9325
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-41.046667,-21.098889
-39.732222,-18.593333
-39.732222,-18.593333
-39.732222,-18.593333
-40.533333,-19.95
-43.226944,-19.62
-56.675,-28.101389
-39.933333,-19.391111
-40.4975,-20.666667
-39.933333,-19.391111
-39.933333,-19.391111
-39.722222,-19.2
-39.778333,-19.118611
-39.778333,-19.118611
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-40.072222,-19.391111
-55.6333,-26.5833
-55.6333,-26.5833
-55.6333,-26.5833
-41.046667,-21.098889
-55.6333,-26.5833
-55.6333,-26.5833
-55.7,-26.2
-40.072222,-19.391111
-55.5333,-26.1167
-55.7,-26.2
-55.7,-26.2
-59.101389,-28.985556
-40.600278,-19.935556
-52.66888,5.10941
-55.638611,-28.167778
-55.638611,-28.167778
-55.638611,-28.167778
-55.638611,-28.167778
-40.42,-20.263889
-48.119722,-22.280278
-39.104167,-13.945278
-40.645556,-20.805833
-40.645556,-20.805833
-58.7275,-27.094167
-40.600278,-19.935556
-40.645556,-20.805833
-40.645556,-20.805833
-40.645556,-20.805833
-40.645556,-20.805833
-57.891111,-28.39
-57.891111,-28.39
-57.891111,-28.39
-57.891111,-28.39
-57.588611,-27.993056
-48.119722,-22.280278
-58.226389,-28.045278
-58.653333,-27.455
-55.844167,-27.944167
-55.844167,-27.944167
-55.844167,-27.944167
-55.844167,-27.944167
-55.844167,-27.944167
-55.844167,-27.944167
-55.844167,-27.944167
-56.710833,-28.660833
-59.694167,-26.860833
-56.710833,-28.660833
-58.226389,-28.045278
-57.644167,-25.494167
-58.028611,-28.018333
-57.644167,-25.494167
-57.644167,-25.494167
-57.644167,-25.494167
-40.600278,-19.935556
-58.028611,-28.018333
-58.2775,-25.160833
-58.294167,-25.210833
-58.294167,-25.210833
-58.860833,-24.9775
-58.860833,-24.9775
-76.982563,4.002271
-47.06,-22.9
-58.839444,-27.468611
-46.144444,-22.755556
-56.383333,-27.611667
-40.273333,-19.820278
-58.071389,-28.023611
-58.226389,-28.045278
-56.637778,-29.178333
-56.637778,-29.178333
-56.637778,-29.178333
-56.637778,-29.178333
-56.637778,-29.178333
-57.694167,-36.344167
-58.839444,-27.468611
-56.818611,-29.372778
-58.839444,-27.468611
-56.637778,-29.178333
-57.694167,-36.344167
-58.653333,-27.455
-56.637778,-29.178333
-56.818611,-29.372778
-57.144167,-29.744167
-56.637778,-29.178333
-57.144167,-29.744167
-58.653333,-27.455
-57.144167,-29.744167
-58.693889,-29.276944
-56.637778,-29.178333
-52.57869,5.10964
-56.637778,-29.178333
-58.693889,-29.276944
-57.144167,-29.744167
-56.405,-27.498611
-56.383333,-27.611667
-56.383333,-27.611667
-56.383333,-27.611667
-56.383333,-27.611667
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.405,-27.498611
-56.110833,-27.7275
-56.405,-27.498611
-56.405,-27.498611
-57.274444,-27.769167
-73.770903,4.501342
-57.274444,-27.769167
-73.770903,4.501342
-56.4775,-28.3275
-56.6775,-28.110833
-56.728056,-28.1875
-57.1975,-28.552222
-55.860833,-28.0775
-57.1975,-28.552222
-56.728056,-28.1875
-56.728056,-28.1875
-56.6775,-28.110833
-56.6775,-28.110833
-58.243611,-27.269722
-55.860833,-28.0775
-40.052222,-18.009722
-58.839444,-27.468611
-59.990453,2.690004
-70.214917,6.737633
-70.178767,6.720133
-70.511933,6.628983
-44.663056,-10.151667
-41.393611,-11.678056
-41.393611,-11.678056
-44.663056,-10.151667
-71.552378,5.998694
-71.49689,5.90804
-71.484922,5.942536
-71.484172,5.943492
-71.497489,5.907761
-71.531175,5.996928
-71.481239,5.912244
-71.496892,5.908039
-71.484911,5.944542
-71.496892,5.908039
-71.497489,5.907761
-71.485422,5.944683
-71.460547,5.930458
-71.486439,5.934606
-71.486456,5.934686
-71.4568,5.932942
-71.486692,5.934664
-73.0471,4.18351
-71.531494,5.998236
-71.487136,5.934483
-71.484592,5.941447
-71.496892,5.908039
-71.48765,5.934064
-71.497489,5.907761
-71.484064,5.943836
-71.486325,5.934428
-71.496892,5.908039
-71.484592,5.944183
-71.552378,5.998694
-71.482881,5.912519
-71.481939,5.912339
-71.564925,6.006817
-71.497489,5.907761
-71.487136,5.934483
-73.04782,4.20604
-51.181944,-0.058889
-71.201165,5.765405
-67.85857,-5.77724
-74.481722,1.963389
-73.673,4.143583
-67.023,4.005
-67.09,3.956
-57,-19.567
-61.036944,-13.481667
-61.458056,-11.996667
-64.238611,-12.377778
-64.238611,-12.377778
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-59.31,3.7522
-60.63996,2.84353
-60.63996,2.84353
-60.63996,2.84353
-60.63996,2.84353
-61.13969,1.83973
-60.63996,2.84353
-60.63996,2.84353
-60.63996,2.84353
-60.63996,2.84353
-61.13969,1.83973
-60.63996,2.84353
-60.63996,2.84353
-60.63996,2.84353
-61.13969,1.83973
-60.63996,2.84353
-59.3089,3.7525
-59.3089,3.7525
-59.3089,3.7525
-37.279722,-7.024444
-37.308889,-7.1625
-35.975833,-8.283333
-37.279722,-7.024444
-37.308889,-7.1625
-61.9196,10.0445
-61.925,10.0528
-52.206389,-3.203333
-39.842778,-14.283611
-39.842778,-14.283611
-51.529722,-21.48
-51.529722,-21.48
-59.8,3.38
-65.38333,-9.7
-65.38333,-9.7
-65.38333,-9.7
-65.38333,-9.7
-65.38333,-9.7
-65.38333,-9.7
-74.785556,5.08694
-73.420528,4.516139
-49.983056,-9.404722
-48.189806,-7.104725
-48.189806,-7.104725
-44.132093,-6.786381
-77.758688,-1.05746
-40.335111,-19.818889
-40.335111,-19.818889
-40.335111,-19.818889
-76.71627,-1.099046
-59.97707,5.044
-76.400578,-0.67769
-56.948444,-9.225208
-73.03445,4.19978
-72.503083,2.491806
-73.15862,3.53172
-71.776833,6.281806
-71.776944,6.281944
-71.776861,6.282028
-71.776944,6.281944
-73.18837,3.52739
-55.377233,3.444742
-71.774444,6.331111
-71.774528,6.331167
-71.773611,6.3325
-71.774444,6.331111
-71.773528,6.332444
-71.774528,6.331167
-73.22108,4.16122
-49.267137,-25.428954
-56.724556,-21.136972
-56.724444,-21.1365
-56.724556,-21.137444
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.992861,-11.545833
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995722,-11.544917
-46.992861,-11.545833
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.993972,-11.545722
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-46.995556,-11.544917
-59.41125,3.177117
-59.41125,3.177117
-59.405533,3.206167
-59.405533,3.206167
-59.405533,3.206167
-59.3913,3.16735
-59.405533,3.206167
-59.408267,3.212067
-59.329883,3.30955
-59.41885,3.179033
-59.410883,3.214
-59.329883,3.30955
-59.329883,3.30955
-59.405533,3.206167
-72.375306,5.515611
-59.329883,3.30955
-59.405533,3.206167
-59.329883,3.30955
-59.405533,3.206167
-59.329883,3.30955
-59.41885,3.179033
-59.405533,3.206167
-71.134167,6.554444
-71.16,-10.39
-70.71,-9.77
-70.7,-9.98
-71.16,-10.39
-70.71,-9.77
-70.71,-9.77
-71.16,-10.39
-71.16,-10.39
-70.7,-9.98
-71.909444,6.380278
-71.909444,6.380278
-71.916944,6.381111
-71.910389,6.379667
-38.080544,-12.64976
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-56.243056,-16.302222
-54.28637,4.01933
-56.243056,-16.302222
-56.242778,-16.3025
-56.240833,-16.301389
-56.240833,-16.301389
-56.2425,-16.302778
-56.240833,-16.301667
-56.241944,-16.302778
-56.240833,-16.302222
-56.242778,-16.3025
-53.83539,3.65959
-56.248611,-16.27
-56.247778,-16.269444
-56.246944,-16.268056
-56.248056,-16.269722
-56.247778,-16.269444
-56.246944,-16.268056
-59.0812,4.18269
-59.0812,4.18269
-59.0812,4.18269
-59.0812,4.18269
-59.0812,4.18269
-59.0812,4.18269
-58.5085,4.28784
-59.0812,4.18269
-58.5085,4.28784
-59.0812,4.18269
-58.907,4.25587
-58.7199,4.73568
-59.0812,4.18269
-59.0812,4.18269
-59.0812,4.18269
-58.9216,4.41379
-53.47583,3.75105
-53.84292,5.55705
-53.38449,3.20895
-53.20295,2.30532
-46.994528,-11.545022
-51.94576,3.93496
-53.92503,3.56895
-54.11071,5.0137
-53.02958,5.10837
-54.19608,3.92936
-52.4875,4.65767
-53.11431,3.02873
-53.02438,3.0289
-56.305306,-9.489639
-56.774111,-9.313278
-56.761139,-9.562917
-61.08,-14.91
-53.20544,3.57097
-52.48809,4.92898
-73.466667,3.9
-73.466667,3.9
-73.60001,3.650001
-54.589,4.82
-73.609983,3.654269
-52.30775,4.92936
-49.958694,-9.304361
-49.958694,-9.304361
-54.589,4.82
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-54.738,4.27
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-55.921917,-9.577472
-64.180917,-7.214222
-64.190861,-7.192361
-64.180917,-7.214222
-54.943333,-9.299806
-58.68333,5.15
-58.68333,5.15
-58.68333,5.15
-58.68333,5.15
-67.067,3.96
-66.977,4.024
-67.003,3.922
-67.09,3.956
-58.68333,5.15
-58.68333,5.15
-58.68333,5.15
-58.68333,5.15
-61.592222,-1.831944
-52.84331,2.21541
-52.84342,2.30583
-52.30509,3.30135
-52.30723,4.65803
-53.20635,3.93257
-53.166667,3.616667
-52.1268,4.56789
-52.1268,4.56789
-52.66888,5.10941
-53.3883,4.5648
-52.1252,3.39203
-53.84336,5.64741
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-59.0453,5.2186
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-64.563333,-10.321389
-52.93941,5.10865
-64.563333,-10.321389
-64.563333,-10.321389
-52.1268,4.56789
-73.3067,4.70382
-65.716556,-8.479389
-65.716556,-8.479389
-65.716556,-8.479389
-65.716556,-8.479389
-65.716556,-8.479389
-58.2372,5.085
-58.2372,5.085
-58.8494,4.42
-65.716556,-8.479389
-65.716556,-8.479389
-58.2372,5.085
-65.716556,-8.479389
-58.2372,5.085
-65.716556,-8.479389
-65.716556,-8.479389
-58.2372,5.085
-65.716556,-8.479389
-58.2372,5.085
-65.716556,-8.479389
-53.3883,4.5648
-65.716556,-8.479389
-61.458056,-11.996667
-58.8269,4.3375
-58.7144,4.6331
-58.8494,4.42
-58.8494,4.42
-58.8494,4.42
-58.8494,4.42
-58.8506,4.7311
-58.5094,4.285
-58.8506,4.7311
-58.8506,4.7311
-58.8506,4.7311
-58.7144,4.6331
-58.5094,4.285
-58.5094,4.285
-58.5094,4.285
-59.0244,4.7547
-59.0244,4.7547
-59.0244,4.7547
-59.0244,4.7547
-59.0244,4.7547
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-72.776972,-8.258667
-52.516667,4.533333
-52.516667,4.533333
-53.02875,4.83714
-55.78,-15.42
-64.255,-12.420278
-52.66637,4.02426
-53.02653,4.02344
-66.33333,-15.16667
-66.33333,-15.16667
-66.33333,-15.16667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-54.842472,-3.150667
-52.66656,4.11469
-53.20566,3.66137
-52.66637,4.02426
-75.1781,-0.9706
-75.1781,-0.9706
-53.02875,4.83714
-53.02653,4.02344
-52.66656,4.11469
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.17684,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-61.2038,1.55
-75.560589,4.720454
-53.05583,4.85056
-53.02875,4.83714
-53.05583,4.85056
-68.882,-12.957
-68.88,-12.95
-60.4833,7.3666
-52.57826,4.92877
-77.6,-1.07
-77.6,-1.07
-77.6,-1.07
-77.6,-1.07
-52.66656,4.11469
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-52.21678,4.4773
-39.280278,-14.785833
-39.280278,-14.785833
-39.280278,-14.785833
-69.083333,-12.583333
-69.083333,-12.583333
-69.091667,-12.616667
-39.280278,-14.785833
-67.5,-15.5
-52.30775,4.92936
-69.28,-12.83
-53.2093,4.92697
-57.18017,5.25967
-69.083333,-12.583333
-57.18017,5.25967
-57.18017,5.25967
-69.083333,-12.583333
-69.28,-12.83
-69.28,-12.83
-69.28,-12.83
-59.83,-2.33
-40.600278,-19.935556
-69.083333,-12.583333
-69.083333,-12.583333
-51.85569,3.93506
-52.30775,4.92936
-52.39636,4.11521
-76.4333,-0.25
-76.4333,-0.25
-76.4333,-0.25
-61.33,2.5
-56.497254,2.233705
-77.46667,-0.96667
-77.46667,-0.96667
-77.46667,-0.96667
-77.46667,-0.96667
-77.602188,-1.053408
-76.7333,-0.4167
-76.65,-0.1833
-77.602188,-1.053408
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-77.602188,-1.053408
-77.602188,-1.053408
-77.602188,-1.053408
-77.602188,-1.053408
-77.602188,-1.053408
-77.602188,-1.053408
-76.4333,-0.25
-52.38,-3.65
-76.4333,-0.25
-76.4333,-0.25
-52.38,-3.65
-69.083333,-12.583333
-69.083333,-12.583333
-77.8,-0.9167
-77.8,-0.9167
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-52.206389,-3.203333
-52.30775,4.92936
-76.4333,-0.25
-66.1611,0.8306
-66.1611,0.8306
-66.1611,0.8306
-76.4333,-0.25
-66.1611,0.8306
-66.1611,0.8306
-66.1611,0.8306
-76.4333,-0.25
-66.1611,0.8306
-76.4333,-0.25
-66.1611,0.8306
-76.4333,-0.25
-76.4333,-0.25
-63.45,-9.62
-69.2833,-12.8333
-76.4333,-0.25
-76.4333,-0.25
-69.083333,-12.583333
-69.083333,-12.583333
-69.28,-12.83
-66.1611,0.8306
-61.72,-10.8
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-69.083333,-12.583333
-71.5,-11.85
-71.5,-11.85
-68.504167,-10.651944
-68.504167,-10.651944
-53.02653,4.02344
-69.083333,-12.583333
-55.749444,-15.460833
-69.293,-12.837
-43.775278,-22.852222
-55.9833,-4.28333
-55.9833,-4.28333
-43.631389,-16.797778
-43.631389,-16.797778
-44.206111,-18.36
-40.736178,-19.694797
-54.751667,-20.538056
-54.751667,-20.538056
-54.751667,-20.538056
-40.415833,-17.962222
-45.933333,-23.066667
-51.394167,-20.395556
-54.615469,-20.414347
-51.707361,-20.993472
-51.394167,-20.395556
-51.394167,-20.395556
-51.707361,-20.993472
-51.707361,-20.993472
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-49.768611,-20.087222
-51.707361,-20.993472
-54.559786,-20.454742
-51.707361,-20.993472
-51.707361,-20.993472
-51.707361,-20.993472
-57.622222,-19.240833
-54.559786,-20.454742
-51.707361,-20.993472
-54.559786,-20.454742
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-54.640942,-20.438239
-54.559786,-20.454742
-54.640942,-20.438239
-54.559786,-20.454742
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-51.394167,-20.395556
-54.589425,-20.394353
-54.589425,-20.394353
-54.589425,-20.394353
-53.890556,-24.729722
-62,-16.36
-39.553333,-16.575833
-96.658,19.201106
-48.35,-23.4
-96.658,19.201106
-74.223854,5.968229
-74.223854,5.968229
-40.521944,-20.281111
-48.35,-23.4
-48.35,-23.4
-48.35,-23.4
-57.626667,-19.221667
-53.312222,-17.909167
-73.502221,7.371819
-73.775074,7.447812
-73.775074,7.447812
-45.133333,-23.35
-91.480583,14.28405
-91.480583,14.28405
-88.53305,17.995283
-88.53305,17.995283
-88.5265,17.9905
-47.545556,-22.396667
-88.332,19.309
-47.545556,-22.396667
-87.759694,19.762556
-73.466667,3.9
-87.76,19.763
-88.046694,19.160417
-88.016,19.222
-88.046694,19.160417
-88.047,19.16
-88.047,19.16
-88.0155,19.222083
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.622194,19.784583
-87.622194,19.784583
-87.622,19.785
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.622,19.785
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-87.700833,21.483056
-88.1325,13.9589
-88.0933,13.995
-88.1019,13.9308
-87.766139,19.758139
-87.766,19.758
-87.766194,19.758222
-87.766,19.758
-90.898,16.093
-90.898,16.093
-90.898,16.093
-90.898,16.093
-90.898,16.093
-90.898333,16.0925
-90.898333,16.0925
-90.923333,16.1175
-84.866667,14.816667
-90.898,16.093
-90.898333,16.0925
-90.898,16.093
-90.898333,16.0925
-90.898,16.093
-90.898333,16.0925
-90.898333,16.0925
-90.898,16.093
-90.923,16.118
-90.923333,16.1175
-90.898,16.093
-90.923,16.118
-90.898,16.093
-90.898333,16.0925
-90.898333,16.0925
-90.898333,16.0925
-90.898333,16.0925
-90.898333,16.0925
-90.898,16.093
-90.898333,16.0925
-90.923333,16.1175
-90.923,16.118
-96.997222,19.521667
-96.961111,19.475278
-88.16667,13.95
-88.16667,13.95
-96.941667,19.581944
-96.958889,19.4775
-96.9925,19.559722
-55.70384,-26.48333
-55.6333,-26.5833
-55.5333,-26.1167
-55.7,-26.2
-55.5333,-26.1167
-55.5333,-26.1167
-55.5333,-26.1167
-94.8575,18.128611
-89.413889,18.609167
-89.909722,19.014167
-90.409,17.602
-90.296,17.235
-93.7521889,16.37216901
-93.7521889,16.37216901
-93.7521889,16.37216901
-89.451944,18.259722
-89.451944,18.259722
-89.419722,18.591667
-89.419722,18.591667
-89.419722,18.591667
-89.419722,18.591667
-89.300278,18.608056
-89.306111,18.609167
-89.438889,18.230278
-48.119722,-22.280278
-97.418333,20.033611
-89.28,19.001667
-89.28,19.001667
-85.699667,13.507
-56.429,-21.436
-89.292778,18.058333
-56.44,-21.163
-89.292778,18.058333
-89.269167,18.008056
-89.269167,18.008056
-89.292778,18.058333
-40.890833,-18.755
-40.890833,-18.755
-40.890833,-18.755
-93.738333,16.354722
-93.738333,16.354722
-98.95705475,22.56769894
-88.101667,13.995
-89.438889,18.230278
-89.438889,18.230278
-89.297778,18.627778
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-54.1333,-26.6167
-79.5833,8.95
-79.5833,8.95
-79.55,8.95
-79.55,8.95
-89.419722,18.591667
-89.419722,18.591667
-88.0275,14.4465
-88.0275,14.4465
-88.0275,14.4465
-88.0275,14.4465
-88.9645,14.4615
-88.558333,17.45
-88.558333,17.45
-88.558333,17.45
-88.558333,17.45
-94.585,17.07
-94.585,17.07
-74.673854,5.450313
-74.673854,5.450313
-74.673854,5.450313
-94.660278,17.040278
-94.660278,17.058333
-94.654444,17.053333
-94.641667,17.049167
-94.660278,17.058333
-94.654444,17.053333
-94.660278,17.058333
-43.178333,-22.505
-90.869444,16.275
-90.869,16.275
-93.749,16.282
-93.749167,16.281667
-93.81,15.934
-93.749,16.282
-93.810278,15.933611
-93.749167,16.281667
-93.810278,15.933611
-93.749,16.282
-93.749167,16.281667
-93.749,16.282
-93.749167,16.281667
-93.749,16.282
-93.749167,16.281667
-93.81,15.934
-93.810278,15.933611
-93.749167,16.281667
-93.810278,15.933611
-93.81,15.934
-93.749,16.282
-93.749,16.282
-93.749167,16.281667
-93.81,15.934
-92.724,15.038
-92.724,15.038
-92.724,15.038
-92.724167,15.0375
-92.724167,15.0375
-92.724167,15.0375
-93.986111,16.401111
-93.986,16.401
-93.986111,16.401111
-93.986,16.401
-88.558333,17.45
-88.558333,17.45
-91.005556,16.759722
-91.006,16.76
-55.765836,-32.522778
-89.45,18.4
-89.45,18.4
-89.45,18.4
-89.45,18.4
-95.791667,17.475
-95.791667,17.475
